442.92853829454947,246.45486402179202,183.43936327844142,512.0,641.3955874820646,0.0,366.9386869764484,298.0404541191202,0.0,403.39558748206457,403.39558748206457,493.36638771358776,481.11952776830833,250.0,292.97956232548285,366.87872655688284,156.348968656656,397.282958575694,336.1129322897757,436.48677537810926,440.99797296186784,211.22736565132843,211.22736565132843,363.388684209259,564.6131418945188,526.3922287470938,370.2910231191753,442.92853829454947,485.7764987018661,733.8773739528968,457.7165138451393,406.5408787566722,896.2933675634706,363.8992783590047,211.22736565132843,366.9386869764484,434.47595846057965,360.33621371046246,404.4749683231337,366.87872655688284,243.60932016526536,320.73197533142843,211.22736565132843,217.89127781690522,367.2409065410715,211.22736565132843,314.2778170086961,777.2112365643658,233.86898758697112,246.45486402179202,307.1027757157964,896.2933675634706,265.77544506888546,442.92853829454947,403.39558748206457,245.58988901172162,127.05904139414872,449.2447885571096,198.48677537810926,661.1015154531202,203.2704393783361,366.9386869764484,421.4356415871823,246.45486402179202,183.4693434882242,366.9386869764484,211.22736565132843,165.43483583693737,403.39558748206457,379.09098714498714,268.9303916547097,0.0,174.0919297382851,246.45486402179202,307.1027757157964,1018.0185406154576,613.5815196186727,366.9386869764484,415.84251826863493,159.42396306703708,198.48677537810926,479.5053988002193,403.39558748206457,756.8425182686349,312.2784542960096,564.6131418945188,0.0,302.46934348822424,366.9386869764484,448.1466837817353,265.2112365643658,563.7929174677287,250.0,0.0,468.2445942026453,869.0,564.6131418945188,302.46934348822424,366.9386869764484,448.1466837817353,265.2112365643658,442.92853829454947,403.39558748206457,198.48677537810926,563.7929174677287,250.0,0.0,306.6667952893374,545.0830263138885,442.92853829454947,211.22736565132843,104.232645771104,198.48677537810926,377.27512515867426,156.348968656656,156.348968656656,330.86967167387473,403.39558748206457,378.1194728822986,198.48677537810926,302.46934348822424,366.9386869764484,448.1466837817353,265.2112365643658,563.7929174677287,280.64586960779127,403.39558748206457,529.3546805870221,299.28045201224046,501.57943704474326,198.48677537810926,329.3333333333333,161.55494421403512,211.22736565132843,211.22736565132843,403.39558748206457,529.3546805870221,246.45486402179202,310.62238588273783,198.48677537810926,552.8829246432073,435.22403423812625,564.6131418945188,302.46934348822424,366.9386869764484,448.1466837817353,265.2112365643658,563.7929174677287,250.0,0.0,164.3032426811947,0.0,211.22736565132843,218.24338768905463,238.0,355.638667845849,341.3839499565379,366.87872655688284,471.73197533142843,89.6172416446746,73.81734213584231,199.20526968028125,0.0,0.0,493.36638771358776,302.0595967685847,474.2175633991328,404.4749683231337,366.87872655688284,303.98026251715754,770.3342744585129,298.0404541191202,366.9386869764484,312.84450822797197,174.0919297382851,128.43976512987118,140.81824376755227,211.22736565132843,174.0919297382851,179.2344832893492,293.0614270080592,366.87872655688284,303.98026251715754,238.0,699.9033219202914,450.00300465269385,177.1665239363209,265.2112365643658,421.4356415871823,307.1027757157964,179.2344832893492,0.0,159.42396306703708,386.9581826109782,341.0,526.3922287470938,289.0311998081799,612.52857598817,147.02720836634285,153.5077995824441,57.584720195551874,171.0,198.48677537810926,339.5239738276491,156.348968656656,156.348968656656,328.96213189350567,198.48677537810926,233.3677198168668,330.86967167387473,261.0842775810141,192.67697650852125,174.0919297382851,517.7804920388855,652.2371091128081,127.05904139414872,366.9386869764484,369.02566718599473,394.8871702261702,198.48677537810926,238.0,238.0,756.8425182686349,366.9386869764484,493.36638771358776,210.304541082688,529.3546805870221,596.0916405895468,246.45486402179202,303.98026251715754,341.0,0.0,73.81734213584231,73.81734213584231,73.81734213584231,73.81734213584231,73.81734213584231,471.73197533142843,179.2344832893492,290.0431002454635,404.4749683231337,474.5071835440555,369.99594592373575,251.87846922058048,918.2277285377828,403.39558748206457,479.5053988002193,292.97956232548285,366.87872655688284,156.348968656656,132.6056182821829,238.0,253.88749739675936,211.22736565132843,0.0,731.2071970562961,165.43483583693737,246.45486402179202,303.16761816753404,156.348968656656,184.4408398042915,198.48677537810926,403.39558748206457,517.7804920388855,652.2371091128081,358.6429144061551,421.4356415871823,140.45995870709916,157.43721441078083,198.48677537810926,119.0,714.0,107.59865225330589,220.15938043518165,341.0,280.97956232548285,0.0,453.984651845591,330.4521209487261,331.2640272301544,156.348968656656,228.84111483656022,0.0,563.7929174677287,387.2354571234347,330.86967167387473,246.45486402179202,73.81734213584231,233.2854944088672,179.2344832893492,179.2344832893492,246.45486402179202,303.98026251715754,303.98026251715754,330.39223153275486,250.15519598260843,198.48677537810926,0.0,564.6131418945188,521.2112365643658,0.0,317.6035912440508,366.87872655688284,156.348968656656,156.348968656656,303.98026251715754,201.69779374103229,0.0,452.94525280448715,564.6131418945188,521.2112365643658,0.0,317.6035912440508,366.87872655688284,489.65986040447723,714.0,250.15519598260843,198.48677537810926,403.39558748206457,211.22736565132843,794.565917151388,403.39558748206457,0.0,222.24143649762033,564.6131418945188,403.39558748206457,192.65964769480678,328.34716892994413,404.4749683231337,366.87872655688284,303.98026251715754,238.0,421.4356415871823,246.45486402179202,179.2344832893492,233.2854944088672,179.2344832893492,73.81734213584231,246.45486402179202,0.0,403.39558748206457,228.09407647262304,207.02517311189644,156.348968656656,421.6886445960713,198.48677537810926,559.9979729618678,156.348968656656,156.348968656656,227.32335806214826,564.6131418945188,201.69779374103229,161.55494421403512,366.87872655688284,274.78507576443957,210.304541082688,238.0,366.9386869764484,240.22414247364165,317.4161306550126,357.0,354.0698874294576,363.8992783590047,198.48677537810926,198.48677537810926,578.1660526277768,240.21403104244894,564.6131418945188,399.33318735294506,250.0,0.0,493.36638771358776,561.2917392155825,366.9386869764484,324.564006338751,0.0,211.22736565132843,316.16225845936975,564.6131418945188,302.46934348822424,403.39558748206457,238.0,0.0,529.3546805870221,211.22736565132843,393.64142320904926,604.9386869764485,0.0,589.5124170137957,362.7563268472752,250.0,211.22736565132843,442.92853829454947,366.9386869764484,529.3546805870221,1248.9346329001842,0.0,433.8943988061132,198.48677537810926,362.0988338583369,711.7592969908837,250.0,211.22736565132843,442.92853829454947,366.9386869764484,653.016491973417,604.9386869764485,198.48677537810926,614.7013775671369,421.4356415871823,77.74710173429314,261.6138476067694,564.6131418945188,377.27512515867426,265.2112365643658,265.2112365643658,300.9411814300869,246.45486402179202,303.98026251715754,489.2910231191753,300.9411814300869,561.2917392155825,250.0,211.22736565132843,442.92853829454947,366.9386869764484,366.9386869764484,688.3507806097313,370.2910231191753,503.2112365643658,198.48677537810926,211.22736565132843,246.45486402179202,303.98026251715754,489.2910231191753,339.33951353848585,366.9386869764484,265.2112365643658,362.97298588489105,723.9386869764485,119.0,280.3530137980496,481.11952776830833,250.0,211.22736565132843,442.92853829454947,366.9386869764484,529.3546805870221,403.39558748206457,174.0919297382851,502.22571751836017,802.6131418945188,238.0,0.0,480.1675511448945,405.6922034150817,211.22736565132843,250.0,404.4749683231337,222.54817661914979,436.48677537810926,265.2112365643658,271.04851866260157,265.2112365643658,166.5693239333397,147.02720836634285,161.72179543827983,564.6131418945188,198.48677537810926,237.6871886481435,211.22736565132843,320.6718961781442,320.6977937410323,238.0,198.48677537810926,708.8144675904605,145.46967359242348,193.95956478989797,179.2344832893492,468.2445942026453,303.78446306550967,353.687924999611,595.0770015579842,366.9386869764484,246.45486402179202,228.54964631705252,201.69779374103229,0.0,559.9979729618678,156.348968656656,374.99364743831165,317.82881755073106,673.5549442140351,161.55494421403512,468.2445942026453,303.78446306550967,73.81734213584231,341.0,529.3546805870221,0.0,493.36638771358776,127.05904139414872,245.58988901172162,302.0595967685847,156.348968656656,563.7929174677287,387.2354571234347,265.2112365643658,245.58988901172162,210.304541082688,564.6131418945188,366.87872655688284,246.45486402179202,561.2917392155825,404.4749683231337,492.6707025655528,179.2344832893492,246.45486402179202,307.1027757157964,366.9386869764484,310.3200839299483,0.0,211.22736565132843,271.04851866260157,294.0035966621417,293.0614270080592,192.72201754259228,156.348968656656,343.32343907577405,575.266481335672,366.9386869764484,161.55494421403512,256.0,415.84251826863493,579.0,312.2784542960096,161.55494421403512,363.8992783590047,300.9411814300869,211.22736565132843,563.7929174677287,250.0,472.3616486101434,211.22736565132843,105.61368282566421,1019.9551789498655,211.22736565132843,159.33449888828298,403.39558748206457,415.77920274715495,250.0,394.69670913955264,0.0,529.3546805870221,211.22736565132843,326.84152375175864,198.48677537810926,526.3922287470938,370.2910231191753,300.9411814300869,211.22736565132843,918.2277285377828,174.0919297382851,403.39558748206457,201.69779374103229,106.22299925885532,198.48677537810926,756.8425182686349,366.9386869764484,268.9303916547097,246.45486402179202,471.73197533142843,403.39558748206457,529.3546805870221,366.9386869764484,653.016491973417,265.77544506888546,265.2112365643658,421.4356415871823,303.98026251715754,198.48677537810926,436.48677537810926,451.79997921262554,250.0,161.55494421403512,205.77747210701756,147.02720836634285,201.40191633922402,403.39558748206457,201.69779374103229,0.0,211.22736565132843,491.6893938546301,341.0,264.67734029351107,688.3507806097313,432.12192881237274,330.86967167387473,161.55494421403512,564.6131418945188,119.0,624.1738539862112,161.55494421403512,564.6131418945188,337.24338768905466,369.99594592373575,293.0614270080592,341.0,119.0,624.1738539862112,512.0,436.4514854239437,688.3507806097313,293.0614270080592,409.0,440.99797296186784,442.92853829454947,366.9386869764484,604.9386869764485,198.48677537810926,198.48677537810926,0.0,345.1818370076262,156.348968656656,520.4900748343466,161.55494421403512,564.6131418945188,356.5616788457566,238.0,526.3922287470938,218.24338768905463,198.48677537810926,198.48677537810926,442.92853829454947,174.0919297382851,403.39558748206457,328.2062996857096,366.87872655688284,82.15162134059734,161.55494421403512,564.6131418945188,119.0,310.2516497077298,608.178569162457,372.93449379348556,451.28583811681676,415.84251826863493,342.458099621765,125.0,153.7424552171095,327.07795197293893,165.52376901210283,73.81734213584231,109.33095088686214,293.0614270080592,564.6131418945188,891.016491973417,366.9386869764484,265.2112365643658,170.09400710451828,641.4639506628569,403.39558748206457,363.08404305427695,70.40912188377614,320.75727991822254,366.9386869764484,493.36638771358776,245.58988901172162,265.2112365643658,293.30420471050087,265.2112365643658,237.04049963787816,161.55494421403512,246.45486402179202,138.2724473786141,198.48677537810926,563.7929174677287,261.8614068547025,564.6131418945188,119.0,624.1738539862112,564.6131418945188,238.0,529.3546805870221,302.46934348822424,0.0,0.0,479.5053988002193,265.77544506888546,436.48677537810926,354.45197263834706,564.6131418945188,526.3922287470938,653.016491973417,421.46934348822424,421.4356415871823,116.06979776912999,442.92853829454947,595.0770015579842,287.633240667836,578.1660526277768,298.0404541191202,246.45486402179202,303.98026251715754,238.0,662.4622421091426,246.45486402179202,489.65986040447723,252.21064859067312,161.55494421403512,641.4639506628569,403.39558748206457,403.39558748206457,688.3507806097313,252.21064859067312,233.86898758697112,246.45486402179202,303.98026251715754,238.0,662.4622421091426,246.45486402179202,489.65986040447723,440.99797296186784,211.22736565132843,308.64780002189934,711.7592969908837,127.05904139414872,699.9033219202914,440.99797296186784,369.99594592373575,335.3315948111963,119.0,379.2195090844968,302.0595967685847,366.87872655688284,564.6131418945188,564.6131418945188,564.6131418945188,529.3546805870221,211.22736565132843,159.42396306703708,73.81734213584231,366.87872655688284,366.87872655688284,416.66747155208986,825.2445942026453,292.7700550041345,293.0614270080592,335.3315948111963,208.33146665830392,140.45995870709916,489.65986040447723,714.0,245.58988901172162,127.05904139414872,714.0,333.94525280448715,211.22736565132843,350.55212384892894,564.6131418945188,307.3114765666965,918.2277285377828,179.2344832893492,179.2344832893492,366.9386869764484,512.0,418.2658470805106,0.0,161.55494421403512,366.87872655688284,244.82993020223861,512.0,418.2658470805106,246.45486402179202,303.98026251715754,303.98026251715754,156.348968656656,563.7929174677287,250.0,211.22736565132843,105.61368282566421,403.39558748206457,198.48677537810926,283.27396579909094,218.24338768905463,238.0,284.2413606509225,364.9451390418935,0.0,366.87872655688284,244.82993020223861,512.0,418.2658470805106,246.45486402179202,303.98026251715754,303.98026251715754,518.618805278303,490.5869269931056,293.0614270080592,161.55494421403512,211.22736565132843,312.05429447651267,564.6131418945188,407.89230512191915,230.06671586108286,575.0213740856316,468.2445942026453,0.0,211.22736565132843,309.1951345877038,341.0,198.48677537810926,308.51023401641726,246.45486402179202,156.348968656656,309.1951345877038,341.0,198.48677537810926,186.3911549326818,0.0,335.3315948111963,624.1738539862112,418.2658470805106,246.45486402179202,303.98026251715754,303.98026251715754,156.348968656656,708.8144675904605,116.6427472044336,331.147424822163,161.55494421403512,604.9386869764485,529.3546805870221,320.6977937410323,451.79997921262554,127.05904139414872,529.3546805870221,412.62229710132266,238.0,564.6131418945188,366.87872655688284,244.82993020223861,512.0,418.2658470805106,246.45486402179202,303.98026251715754,303.98026251715754,518.618805278303,499.5443052586313,614.7013775671369,183.4693434882242,403.39558748206457,756.8425182686349,352.94280925704925,302.0595967685847,389.21782079359116,119.0,756.8425182686349,316.0539995171709,791.9315084381581,641.4639506628569,87.04596486914255,641.3955874820646,326.5082459867085,448.9206780183607,0.0,335.3315948111963,624.1738539862112,418.2658470805106,246.45486402179202,303.98026251715754,303.98026251715754,307.1027757157964,459.5724166128784,250.0,40.38873605350878,335.3315948111963,364.58988901172165,302.0595967685847,307.1027757157964,459.5724166128784,250.0,366.9386869764484,476.0,211.73572749603386,0.0,366.87872655688284,353.687924999611,641.3955874820646,366.9386869764484,366.9386869764484,245.58988901172162,253.17977802344325,253.17977802344325,404.4749683231337,981.1738539862112,357.0,397.23442591671954,246.45486402179202,366.87872655688284,161.55494421403512,468.2445942026453,624.1738539862112,418.2658470805106,403.39558748206457,403.39558748206457,612.52857598817,481.11952776830833,561.2917392155825,320.6977937410323,421.4356415871823,428.5598330706426,442.92853829454947,174.0919297382851,401.509447438446,1024.0,791.9315084381581,246.45486402179202,303.78446306550967,269.9109214838493,156.348968656656,303.98026251715754,0.0,238.0,421.4356415871823,303.98026251715754,770.3342744585129,572.8442805261427,210.304541082688,767.3546805870221,1231.182544601194,156.348968656656,414.0356432429079,198.48677537810926,0.0,238.0,421.4356415871823,303.98026251715754,653.8425182686349,653.8425182686349,485.5028965580308,406.5408787566722,179.2344832893492,341.0,0.0,238.0,421.4356415871823,303.98026251715754,476.0,819.4192320961853,575.266481335672,254.11808278829744,415.84251826863493,579.0,440.99797296186784,159.42396306703708,415.84251826863493,280.95709439145486,653.016491973417,211.22736565132843,320.75727991822254,238.0,266.0585502804571,156.348968656656,140.47854719572743,653.016491973417,211.22736565132843,211.22736565132843,403.39558748206457,284.2413606509225,364.9451390418935,512.0,421.4356415871823,246.45486402179202,211.22736565132843,280.1592393000126,198.48677537810926,491.93449379348556,336.1114248195043,394.69670913955264,0.0,293.0614270080592,261.0842775810141,211.22736565132843,330.86967167387473,246.45486402179202,158.32675417238585,258.6462289921495,0.0,323.6027899657335,493.36638771358776,302.0595967685847,421.4356415871823,132.12340779762087,652.2371091128081,302.0595967685847,421.4356415871823,222.62063688928757,328.34716892994413,302.0595967685847,421.4356415871823,572.8442805261427,410.71559471650266,328.34716892994413,302.0595967685847,421.4356415871823,370.6056182821829,328.34716892994413,302.0595967685847,421.4356415871823,358.78625896416105,328.34716892994413,302.0595967685847,421.4356415871823,265.2112365643658,198.48677537810926,303.98026251715754,280.7873911462292,210.304541082688,526.3922287470938,238.0,264.24681559524174,451.11855455640404,246.45486402179202,234.43781662336755,250.0,369.1735777382664,156.348968656656,0.0,246.45486402179202,161.55494421403512,116.93449379348556,179.2344832893492,341.0,119.0,182.29494450586083,250.0,211.22736565132843,261.6138476067694,564.6131418945188,386.8766283568906,653.016491973417,174.0919297382851,366.9386869764484,0.0,298.0404541191202,641.4639506628569,782.7812052450834,487.7574401566161,387.2354571234347,328.34716892994413,404.4749683231337,233.86898758697112,211.22736565132843,294.8090237569779,564.6131418945188,264.678223525992,246.45486402179202,338.88007841183816,561.2917392155825,0.0,246.45486402179202,307.1027757157964,878.9386869764485,161.55494421403512,0.0,174.0919297382851,878.9386869764485,0.0,388.6056182821829,211.22736565132843,211.22736565132843,331.2640272301544,777.2112365643658,791.9315084381581,246.45486402179202,307.1027757157964,878.9386869764485,366.87872655688284,303.98026251715754,529.3546805870221,0.0,192.65964769480678,211.22736565132843,1019.9551789498655,403.39558748206457,303.98026251715754,471.73197533142843,561.2917392155825,147.02720836634285,265.2112365643658,336.77747210701756,403.39558748206457,403.39558748206457,878.9386869764485,0.0,652.2371091128081,404.4749683231337,512.0,0.0,512.0,170.8808189871842,156.348968656656,303.98026251715754,341.0,718.1675511448946,478.5481766191498,369.99594592373575,442.92853829454947,246.45486402179202,307.1027757157964,878.9386869764485,366.87872655688284,303.98026251715754,529.3546805870221,403.39558748206457,198.48677537810926,681.0537548330008,179.2344832893492,403.39558748206457,251.6056182821829,0.0,198.48677537810926,0.0,119.0,264.67734029351107,246.45486402179202,156.348968656656,198.48677537810926,0.0,119.0,529.3546805870221,310.21271455386824,366.9386869764484,161.55494421403512,222.54817661914979,265.2112365643658,366.9386869764484,561.2917392155825,240.76456323400498,421.4356415871823,156.348968656656,271.04851866260157,198.48677537810926,280.3530137980496,561.2917392155825,246.45486402179202,307.1027757157964,878.9386869764485,366.87872655688284,303.98026251715754,529.3546805870221,265.77544506888546,0.0,330.86967167387473,403.39558748206457,141.23763292402492,233.86898758697112,174.0919297382851,320.6718961781442,0.0,211.22736565132843,369.99594592373575,564.6131418945188,403.3955874820646,320.6718961781442,0.0,211.22736565132843,369.99594592373575,564.6131418945188,346.32149775938234,211.22736565132843,161.55494421403512,491.8053013681133,308.46934348822424,302.0595967685847,440.37922107790257,403.39558748206457,559.9979729618678,156.348968656656,353.687924999611,641.4639506628569,246.45486402179202,307.1027757157964,878.9386869764485,366.87872655688284,471.73197533142843,485.7764987018661,289.0830263138884,421.6886445960713,211.22736565132843,403.39558748206457,529.3546805870221,641.4639506628569,0.0,174.0919297382851,192.65964769480678,575.266481335672,529.3546805870221,0.0,468.2445942026453,624.1738539862112,282.3065709472594,479.5053988002193,211.22736565132843,218.24338768905463,238.0,756.8425182686349,366.9386869764484,403.39558748206457,479.5053988002193,211.22736565132843,309.43446435601567,341.0,756.8425182686349,525.5828857090872,653.016491973417,246.45486402179202,307.1027757157964,878.9386869764485,350.43280879880524,641.4639506628569,246.45486402179202,307.1027757157964,878.9386869764485,366.87872655688284,303.98026251715754,529.3546805870221,561.2917392155825,250.0,178.87544249794,211.22736565132843,0.0,105.61368282566421,397.282958575694,0.0,0.0,213.7985291606882,333.94525280448715,0.0,0.0,366.9386869764484,0.0,211.22736565132843,57.584720195551874,171.0,291.6000484651071,156.348968656656,218.53902907776714,198.48677537810926,529.3546805870221,1019.9551789498655,595.0770015579842,366.9386869764484,178.87544249794,211.22736565132843,156.348968656656,707.375849999222,246.45486402179202,0.0,140.45995870709916,261.0842775810141,161.55494421403512,222.54817661914979,265.2112365643658,641.3955874820646,246.45486402179202,246.45486402179202,105.61368282566421,442.92853829454947,806.7911749641291,246.45486402179202,471.73197533142843,261.0842775810141,140.45995870709916,306.69677549912024,421.4356415871823,448.71782079359116,653.016491973417,246.45486402179202,307.1027757157964,878.9386869764485,350.43280879880524,641.4639506628569,246.45486402179202,307.1027757157964,878.9386869764485,366.87872655688284,303.98026251715754,529.3546805870221,369.02566718599473,366.87872655688284,366.87872655688284,366.87872655688284,303.9767852400302,362.42216044522394,161.55494421403512,246.45486402179202,320.77988194207705,246.45486402179202,366.87872655688284,233.86898758697112,493.36638771358776,147.02720836634285,503.2112365643658,370.2910231191753,211.22736565132843,161.55494421403512,233.86898758697112,174.0919297382851,246.45486402179202,156.348968656656,321.13513897925725,192.65964769480678,211.22736565132843,161.55494421403512,233.86898758697112,896.2933675634706,246.45486402179202,156.348968656656,416.3786399591113,564.6131418945188,198.48677537810926,436.48677537810926,421.4356415871823,366.87872655688284,382.40239416270055,366.87872655688284,303.98026251715754,341.0,73.81734213584231,366.87872655688284,161.55494421403512,262.16461566233346,366.9386869764484,0.0,688.3507806097313,245.58988901172162,250.0,0.0,211.22736565132843,330.86967167387473,246.45486402179202,471.73197533142843,493.36638771358776,302.0595967685847,421.4356415871823,265.2112365643658,362.7563268472752,250.0,0.0,0.0,174.0919297382851,161.55494421403512,161.55494421403512,161.55494421403512,222.54817661914979,265.2112365643658,0.0,572.8442805261427,210.304541082688,198.48677537810926,306.3781634236376,403.39558748206457,386.8766283568906,529.3546805870221,493.36638771358776,210.304541082688,245.58988901172162,250.0,0.0,174.0919297382851,161.55494421403512,161.55494421403512,161.55494421403512,222.54817661914979,265.2112365643658,481.70795205216996,265.2112365643658,261.9626514823202,242.88824935093305,238.0,526.3922287470938,370.2910231191753,230.61368282566423,406.5408787566722,416.31154430006137,264.1502257421309,564.6131418945188,280.3530137980496,250.0,0.0,174.0919297382851,161.55494421403512,161.55494421403512,161.55494421403512,222.54817661914979,265.2112365643658,293.0614270080592,210.95040051040795,0.0,529.3546805870221,262.16461566233346,0.0,218.24338768905463,191.75549377855734,0.0,245.58988901172162,127.05904139414872,529.3546805870221,262.16461566233346,0.0,421.4356415871823,303.98026251715754,238.0,440.99797296186784,191.75549377855734,247.79494450586083,246.45486402179202,366.87872655688284,161.55494421403512,161.55494421403512,1024.0,564.6131418945188,529.3546805870221,0.0,0.0,161.55494421403512,369.99594592373575,330.86967167387473,179.2344832893492,341.0,0.0,480.1675511448945,405.6922034150817,211.22736565132843,161.55494421403512,222.54817661914979,265.2112365643658,366.9386869764484,0.0,174.0919297382851,366.9386869764484,336.77747210701756,641.4639506628569,576.6977937410322,161.55494421403512,403.39558748206457,564.6131418945188,0.0,366.87872655688284,303.98026251715754,427.44475815283766,564.6131418945188,564.6131418945188,791.9315084381581,0.0,246.45486402179202,489.65986040447723,653.016491973417,412.62229710132266,653.016491973417,246.45486402179202,303.98026251715754,198.48677537810926,562.1696114467873,1068.859010242052,604.9386869764485,422.94750608954496,534.4077492179135,179.2344832893492,648.9192320961853,632.1499235408141,246.45486402179202,246.45486402179202,363.8992783590047,211.22736565132843,366.9386869764484,512.0,233.86898758697112,896.2933675634706,192.65964769480678,211.22736565132843,403.39558748206457,403.39558748206457,238.0,245.58988901172162,290.0431002454635,648.9192320961853,632.1499235408141,604.9386869764485,198.48677537810926,317.6257348104628,339.7359799269869,119.0,238.0,421.4356415871823,415.84251826863493,648.9192320961853,632.1499235408141,604.9386869764485,198.48677537810926,302.24174125429226,480.87964849544187,403.39558748206457,238.0,476.0,415.84251826863493,648.9192320961853,632.1499235408141,604.9386869764485,198.48677537810926,147.64284609818316,241.3014095852481,564.6131418945188,306.4693257913513,159.42396306703708,648.9192320961853,632.1499235408141,604.9386869764485,198.48677537810926,210.13558856617627,701.3047477866967,564.6131418945188,299.3974722529304,290.0431002454635,648.9192320961853,632.1499235408141,604.9386869764485,198.48677537810926,212.41937392973978,164.17358446497207,210.304541082688,479.55189279113785,198.48677537810926,119.0,384.53242866742767,366.87872655688284,73.81734213584231,648.9192320961853,632.1499235408141,604.9386869764485,245.58988901172162,365.55976388415417,403.39558748206457,251.6056182821829,159.42396306703708,648.9192320961853,632.1499235408141,604.9386869764485,345.71203442549813,365.55976388415417,403.39558748206457,435.20995449538646,293.0614270080592,648.9192320961853,632.1499235408141,604.9386869764485,422.94750608954496,161.55494421403512,246.45486402179202,241.4058544663776,403.39558748206457,141.23763292402492,750.0,422.94750608954496,534.4077492179135,179.2344832893492,648.9192320961853,632.1499235408141,246.45486402179202,73.81734213584231,179.2344832893492,201.40191633922402,159.42396306703708,293.0614270080592,401.90193994200206,504.52749365894226,265.2112365643658,366.9386869764484,179.2344832893492,293.0614270080592,293.0614270080592,179.2344832893492,733.8773739528968,604.9386869764485,422.94750608954496,80.77747210701756,246.45486402179202,333.88662013482576,306.6667952893374,604.9386869764485,422.94750608954496,233.86898758697112,246.45486402179202,333.88662013482576,161.55494421403512,0.0,161.55494421403512,161.55494421403512,222.54817661914979,265.2112365643658,512.0,564.6131418945188,303.98026251715754,307.1027757157964,179.2344832893492,341.0,0.0,480.1675511448945,405.6922034150817,156.348968656656,73.81734213584231,73.81734213584231,471.73197533142843,179.2344832893492,415.84251826863493,421.4356415871823,199.20526968028125,467.803548943474,156.348968656656,82.15162134059734,0.0,161.55494421403512,222.54817661914979,265.2112365643658,641.3955874820646,246.45486402179202,0.0,246.45486402179202,0.0,211.22736565132843,57.584720195551874,171.0,198.48677537810926,328.34716892994413,581.0324286674277,538.6757658312371,777.2112365643658,366.87872655688284,0.0,933.4356415871823,366.87872655688284,0.0,0.0,303.78446306550967,253.35344767141817,0.0,981.1738539862112,512.0,366.87872655688284,0.0,0.0
